race_id,office,fund_margin,fund_sd_idio,fund_nat_loading,fund_sd_total,provenance
H-OH-02,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-03,House,-1.4728006613168585,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-04,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-05,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-06,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-07,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-08,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-09,House,-1.4728006613168585,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-10,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-11,House,-1.4728006613168585,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-12,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-13,House,-1.4728006613168585,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-14,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OH-15,House,-8.414097887785926,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-OK-01,House,-23.54317726925588,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OK-02,House,-48.60142932327717,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OK-03,House,-40.99744694296386,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OK-04,House,-30.17938862552438,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OK-05,House,-19.515338348575387,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OR-01,House,42.26017740585276,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OR-02,House,-23.126719660619482,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OR-03,House,50.379623907517015,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OR-04,House,18.30863285012724,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OR-05,House,13.050391786121063,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-OR-06,House,16.68260538539154,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-01,House,2.748800913015831,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-02,House,48.694434289772715,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-03,House,82.75650322895895,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-04,House,22.66348205135862,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-05,House,35.955094624792295,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-06,House,18.59861422458316,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-07,House,-0.934367034740307,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-08,House,-4.667046140561144,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-09,House,-35.428615158306386,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-10,House,-5.881118088535526,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-11,House,-21.50614531468859,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-12,House,24.17092087915006,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-13,House,-43.07554896256789,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-14,House,-30.040055184543117,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-15,House,-34.76631097391754,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-16,House,-20.013230577693466,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-PA-17,House,10.542447700244924,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-RI-01,House,40.02120979252605,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-RI-02,House,25.107837617047267,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SC-01,House,-13.228617630490573,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SC-02,House,-15.713017920609223,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SC-03,House,-38.574059122343215,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SC-04,House,-22.238163253540844,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SC-05,House,-21.257100428786696,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SC-06,House,33.09927645837713,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SC-07,House,-21.38092206554313,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-SD-01,House,-27.130571255179117,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-01,House,-53.99171074044442,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-02,House,-30.933926430546567,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-03,House,-32.45635028206763,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-04,House,-40.00931961549725,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-05,House,-11.588571219826274,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-06,House,-30.09656179944822,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-07,House,-16.59743533808269,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-08,House,-37.887080915830836,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TN-09,House,50.00156483426312,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-TX-01,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-02,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-03,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-04,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-05,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-06,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-07,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-08,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-09,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-10,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-11,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-12,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-13,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-14,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-15,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-16,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-17,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-18,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-19,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-20,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-21,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-22,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-23,House,-5.692549952319528,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-24,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-25,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-26,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-27,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-28,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-29,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-30,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-31,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-32,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-33,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-34,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-35,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-36,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-37,House,-2.2219013390849938,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-TX-38,House,-9.163198565554062,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-UT-01,House,-21.749912988843892,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-UT-02,House,-21.749912988843892,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-UT-03,House,-21.749912988843892,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-UT-04,House,-21.749912988843892,8.876749428263986,0.7867245413787479,9.539481057383282,fixture
H-VT-01,House,36.04730002504198,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-01,House,-10.81504109659309,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-02,House,-3.3218679341252306,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-03,House,39.43724539320958,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-04,House,37.33683045691586,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-05,House,-11.033871358377255,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-06,House,-24.15129831699524,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-07,House,11.199550397583362,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-08,House,55.54910904283764,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-09,House,-41.355384882659905,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-10,House,16.312738689517502,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-VA-11,House,40.08173310870707,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-01,House,31.535848389381233,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-02,House,24.760604609557312,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-03,House,-0.6369223037585492,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-04,House,-20.12390151565894,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-05,House,-12.7115355404758,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-06,House,19.087339532405252,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-07,House,73.91769092712187,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-08,House,10.191082852313663,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-09,House,46.05389061679908,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WA-10,House,19.69294802531839,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WV-01,House,-29.647265071012637,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WV-02,House,-29.091981988301068,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-01,House,-2.8522704023557504,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-02,House,44.100729642503794,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-03,House,-4.915086380804327,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-04,House,54.93563552899522,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-05,House,-23.497892960257513,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-06,House,-15.85669730067591,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-07,House,-19.532364646723916,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WI-08,House,-15.761462912578809,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
H-WY-01,House,-43.934219983338295,6.541917181697197,0.7867245413787479,7.416313022262105,fixture
S-AL,Senate,-19.0881875966344,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-AK,Senate,-10.783862576347722,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-AR,Senate,-25.305661711048973,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-CO,Senate,16.02383281237608,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-DE,Senate,22.190787555297167,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-GA,Senate,3.8946211082773106,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-ID,Senate,-29.85268149438788,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-IL,Senate,17.355830990851928,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-IA,Senate,-2.264138739998044,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-KS,Senate,-16.340034883645927,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-KY,Senate,-17.37639316520518,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-LA,Senate,-15.758153911891966,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-ME,Senate,5.543651290071417,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-MA,Senate,38.31465081938129,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-MI,Senate,4.9881400819273765,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-MN,Senate,7.714619549214877,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-MS,Senate,-15.230127881140763,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-MT,Senate,-15.336728681506859,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-NE,Senate,-19.50164834623375,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-NH,Senate,6.486124465278493,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-NJ,Senate,19.97524652373485,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-NM,Senate,16.367655858376608,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-NC,Senate,1.8590407661920816,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-OK,Senate,-29.91977663480703,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-OR,Senate,19.337584763790286,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-RI,Senate,30.56851513848425,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-SC,Senate,-13.926148786800454,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-SD,Senate,-25.73677636009789,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-TN,Senate,-23.33101493107611,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-TX,Senate,-9.315128974594277,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-VA,Senate,13.31679580415366,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-WV,Senate,-28.809852437237687,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-WY,Senate,-41.094814453393234,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-OH-special,Senate,-8.630473104253628,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
S-FL-special,Senate,-4.581412062445797,7.899948350483812,0.5831995186674463,8.313613491575563,fixture
G-AL,Governor,-15.115856918527953,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-AK,Governor,-6.647163585796629,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-AZ,Governor,3.797874966992059,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-AR,Governor,-22.585955247236306,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-CA,Governor,16.81183612538015,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-CO,Governor,5.770096146343568,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-CT,Governor,15.026904474148814,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-FL,Governor,-2.4535646120939614,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-GA,Governor,-2.430702818537185,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-HI,Governor,26.458958031737392,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-ID,Governor,-25.660284893893976,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-IL,Governor,15.644979157845661,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-IA,Governor,-3.7407860718394765,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-KS,Governor,-10.403801133065478,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-ME,Governor,4.392190172828791,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-MD,Governor,23.233630915164188,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-MA,Governor,26.961674508224746,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-MI,Governor,1.1626225013470761,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-MN,Governor,3.0060489777391224,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-NE,Governor,-18.66174747879194,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-NV,Governor,-5.7796915386909955,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-NH,Governor,-3.9448779519374524,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-NM,Governor,6.002561680669301,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-NY,Governor,19.535593825787952,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-OH,Governor,-5.191214544378979,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-OK,Governor,-19.58533203656491,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-OR,Governor,14.13090632132155,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-PA,Governor,6.241381525607649,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-RI,Governor,21.72435958426643,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-SC,Governor,-8.771725192164812,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-SD,Governor,-22.87744035392882,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-TN,Governor,-15.130540457525743,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-TX,Governor,-11.774441068726627,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-VT,Governor,11.874142546200744,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-WI,Governor,-0.38595142015712147,14.127090026950597,0.686999043355715,14.452736011528522,fixture
G-WY,Governor,-27.14099524130526,14.127090026950597,0.686999043355715,14.452736011528522,fixture
